DFE	s
DFE1	-0.006720875513041392
DFE1	-0.007019417291274295
DFE1	-0.006742802582215518
DFE1	-0.003000933471834287
DFE1	-0.00814151239185594
DFE1	-0.005354828997282311
DFE1	-0.001054636157583444
DFE1	-0.0023323379817884408
DFE1	-0.009302620094735176
DFE1	-0.008797482713591308
DFE1	-0.009846125780139119
DFE1	-0.0019094528912100926
DFE1	-0.003536067423410713
DFE1	-0.00491595921292901
DFE1	-0.004683856041170656
DFE1	-0.003988327130442485
DFE1	-0.005867748874938115
DFE1	-0.0011830375473946327
DFE1	-0.009470260083908215
DFE1	-0.008502505232812837
DFE1	-0.009487342201406136
DFE1	-0.008398197849979624
DFE1	-0.004990565238054841
DFE1	-0.0030101318017113944
DFE1	-0.007885967777809129
DFE1	-0.0015280933289322993
DFE1	-0.008607076565967873
DFE1	-0.007098673294531181
DFE1	-0.0013011417125817389
DFE1	-0.0033920037518255404
DFE1	-0.005906631375430151
DFE1	-0.008233778699301184
DFE1	-0.005890173273859546
DFE1	-0.005134735246654599
DFE1	-0.008739900509826839
DFE1	-0.001113182625966146
DFE1	-0.0014049632279202334
DFE1	-0.007017310187686235
DFE1	-0.009352543460205198
DFE1	-0.001262533899629487
DFE1	-0.006119596000993624
DFE1	-0.0015409557847306122
DFE1	-0.001776577750686556
DFE1	-0.002069393777521326
DFE1	-0.0022252178837079547
DFE1	-0.006571208635577932
DFE1	-0.0016450064843520507
DFE1	-0.00558816672489047
DFE1	-0.007111447761300951
DFE1	-0.0038266817359253755
DFE1	-0.0034646962094120673
DFE1	-0.004462133910972625
DFE1	-0.006081742926035076
DFE1	-0.004915032138815149
DFE1	-0.00829032287769951
DFE1	-0.008729102527257055
DFE1	-0.009755542816594243
DFE1	-0.00567151362914592
DFE1	-0.008366924543865025
DFE1	-0.007777027882635594
DFE1	-0.003316357048461213
DFE1	-0.009998678609728813
DFE1	-0.004294025308452546
DFE1	-0.003073066144017502
DFE1	-0.004610343894222751
DFE1	-0.003971883208956569
DFE1	-0.003234144234564155
DFE1	-0.001743810397572815
DFE1	-0.009272732451325283
DFE1	-0.0018832755894400179
DFE1	-0.004942441768944263
DFE1	-0.008574639927130192
DFE1	-0.0025521484198980024
DFE1	-0.008506832076003775
DFE1	-0.007449307069182396
DFE1	-0.00738463454018347
DFE1	-0.006497708418173716
DFE1	-0.002286876867059618
DFE1	-0.004117803643923252
DFE1	-0.008949864185648039
DFE1	-0.006773509263293818
DFE1	-0.008755729518132284
DFE1	-0.007087583862710745
DFE1	-0.003286383163649588
DFE1	-0.0014697624850086854
DFE1	-0.003695859746774658
DFE1	-0.007706452469574287
DFE1	-0.008547895667143167
DFE1	-0.008670205186121166
DFE1	-0.007182826502248645
DFE1	-0.0046484516491182145
DFE1	-0.004602111647836864
DFE1	-0.0066969133177772165
DFE1	-0.004251865890342742
DFE1	-0.0062195911670569325
DFE1	-0.007041054130764678
DFE1	-0.009623234374448657
DFE1	-0.003545635078800842
DFE1	-0.009605592710431664
DFE1	-0.001201125254388898
DFE1	-0.0011899566596839575
DFE1	-0.00689765143301338
DFE1	-0.006047779464861378
DFE1	-0.006354224340524524
DFE1	-0.005776617544237524
DFE1	-0.004397600341355428
DFE1	-0.003819854707224294
DFE1	-0.0033716783721465613
DFE1	-0.0063762836761306965
DFE1	-0.0024528451757505525
DFE1	-0.009195420441916213
DFE1	-0.005039897626964375
DFE1	-0.003634947255719453
DFE1	-0.004255667433375492
DFE1	-0.001650927969953045
DFE1	-0.004872645340627059
DFE1	-0.00188368858047761
DFE1	-0.0012629996191244556
DFE1	-0.00578854655358009
DFE1	-0.007849890450946986
DFE1	-0.008276313639245927
DFE1	-0.006583872683346271
DFE1	-0.007523805294651538
DFE1	-0.008719650766346603
DFE1	-0.004608531353762373
DFE1	-0.007400555066298694
DFE1	-0.006959721783408895
DFE1	-0.0029631457526702425
DFE1	-0.002528872170252725
DFE1	-0.003065513579873368
DFE1	-0.006995314617408439
DFE1	-0.008237606639042497
DFE1	-0.0048445215492974964
DFE1	-0.0029992480953223996
DFE1	-0.004883167654974385
DFE1	-0.008584606244694442
DFE1	-0.0034529736882541323
DFE1	-0.0032632614427711808
DFE1	-0.004541862272191792
DFE1	-0.00831320825824514
DFE1	-0.001957534262211992
DFE1	-0.0014235075516626228
DFE1	-0.0019182354263029989
DFE1	-0.007707558832596988
DFE1	-0.0035840411037206645
DFE1	-0.006591306532500311
DFE1	-0.007300988131668419
DFE1	-0.006652650429634377
DFE1	-0.0027254222047049543
DFE1	-0.008286064261104911
DFE1	-0.005415003440808504
DFE1	-0.001190906821750104
DFE1	-0.0026521774132270363
DFE1	-0.0073223226673435424
DFE1	-0.006215852708322927
DFE1	-0.007890568197937682
DFE1	-0.006096480530919507
DFE1	-0.004986396205145865
DFE1	-0.006548274445114657
DFE1	-0.003164845716441049
DFE1	-0.0017550516068004056
DFE1	-0.006078595844097435
DFE1	-0.008815517736133188
DFE1	-0.002941930789034813
DFE1	-0.00608774079172872
DFE1	-0.009787796708988026
DFE1	-0.003072606440633535
DFE1	-0.005154177339281887
DFE1	-0.003632218824699521
DFE1	-0.003371458424720913
DFE1	-0.005204823859734461
DFE1	-0.004210888188565149
DFE1	-0.008748238265514375
DFE1	-0.006640890368027612
DFE1	-0.009034890624228865
DFE1	-0.0032116381058003747
DFE1	-0.0018673559937160463
DFE1	-0.009992005870910361
DFE1	-0.003005669553065672
DFE1	-0.0020473315899725997
DFE1	-0.008633296081097797
DFE1	-0.0015517156317364413
DFE1	-0.007785939000314102
DFE1	-0.006012953191529959
DFE1	-0.0033534498931840056
DFE1	-0.0026975661690812553
DFE1	-0.0011347674620337776
DFE1	-0.004056123385205865
DFE1	-0.0070901066437363625
DFE1	-0.004954310529166832
DFE1	-0.007619699727743864
DFE1	-0.008963051700033248
DFE1	-0.004497124735731631
DFE1	-0.007874105677008629
DFE1	-0.009180641966871917
DFE1	-0.007614912646822632
DFE1	-0.00771718847216107
DFE1	-0.007037974713835865
DFE1	-0.008115532278548925
DFE1	-0.0039983733401168136
DFE1	-0.008226497801020742
DFE1	-0.002928808003896847
DFE1	-0.004251140968874096
DFE1	-0.0027962837927043432
DFE1	-0.0031248788302764294
DFE1	-0.006227177468361333
DFE1	-0.003337264081928878
DFE1	-0.0013440960263833394
DFE1	-0.0017823510358575718
DFE1	-0.002323480078717693
DFE1	-0.009228696128120646
DFE1	-0.0032927839306648816
DFE1	-0.005308013218222185
DFE1	-0.009240191512275488
DFE1	-0.009007453302387149
DFE1	-0.005929448041133582
DFE1	-0.005812638469273224
DFE1	-0.008761248184135184
DFE1	-0.0022148003221955145
DFE1	-0.007273644119268284
DFE1	-0.0044398937609512355
DFE1	-0.009398765119491146
DFE1	-0.002392175722168758
DFE1	-0.004152437407989054
DFE1	-0.004771140740485861
DFE1	-0.0045193763941060745
DFE1	-0.008482903471216559
DFE1	-0.004880420479923486
DFE1	-0.008906309691956268
DFE1	-0.003543486392591148
DFE1	-0.008774709753226488
DFE1	-0.007491328774718567
DFE1	-0.006346172608900815
DFE1	-0.007105643232585862
DFE1	-0.008051809697877615
DFE1	-0.0077034351436886936
DFE1	-0.0031402979048434643
DFE1	-0.008702185973059386
DFE1	-0.008525981856044381
DFE1	-0.009283315086038784
DFE1	-0.008437937509035692
DFE1	-0.004356216760585084
DFE1	-0.001587842703098431
DFE1	-0.0068602322179358455
DFE1	-0.002592272414360195
DFE1	-0.00941774265980348
DFE1	-0.008695000808686019
DFE1	-0.005495574887376278
DFE1	-0.003988202742999419
DFE1	-0.004920387261314317
DFE1	-0.005451791033381596
DFE1	-0.0016388872005045404
DFE1	-0.006763020057464018
DFE1	-0.005360744701465591
DFE1	-0.00683757573668845
DFE1	-0.006035155817866325
DFE1	-0.0012066923824604597
DFE1	-0.00980939207272604
DFE1	-0.009300339559093119
DFE1	-0.005728428740287199
DFE1	-0.0021157357129268344
DFE1	-0.0024374798962380727
DFE1	-0.006780777724925429
DFE1	-0.007822036818834022
DFE1	-0.00259222068125382
DFE1	-0.009766605007229373
DFE1	-0.0023582360006403173
DFE1	-0.005213008719030767
DFE1	-0.004458065605489537
DFE1	-0.008728785467101262
DFE1	-0.008168243217747659
DFE1	-0.009410598405404017
DFE1	-0.0074745444201398635
DFE1	-0.007284848259529099
DFE1	-0.009642037076642736
DFE1	-0.006893537393771112
DFE1	-0.002151210357900708
DFE1	-0.0014228454316034898
DFE1	-0.0010233701500110323
DFE1	-0.0033377785589545957
DFE1	-0.002114859227789565
DFE1	-0.0027552178776822974
DFE1	-0.007489619775908068
DFE1	-0.007748636836418882
DFE1	-0.009413071806542576
DFE1	-0.0050379806102719155
DFE1	-0.0044678239324130115
DFE1	-0.009173841104377061
DFE1	-0.0016610395899042483
DFE1	-0.004392490613739937
DFE1	-0.0015011632798705241
DFE1	-0.004272628767648712
DFE1	-0.0023947464330121866
DFE1	-0.0011793733858503387
DFE1	-0.007991725460393354
DFE1	-0.0071073148879222565
DFE1	-0.0034900703006424004
DFE1	-0.0014618716021068383
DFE1	-0.0037852561052422965
DFE1	-0.002665012866724282
DFE1	-0.0077125876161735505
DFE1	-0.0027900038131047035
DFE1	-0.0024133846906479444
DFE1	-0.0014057128927670408
DFE1	-0.003507205724949017
DFE1	-0.008631668457994238
DFE1	-0.0010147608395200212
DFE1	-0.00679931613523513
DFE1	-0.004854546267772093
DFE1	-0.009456538832979276
DFE1	-0.0028451486495323476
DFE1	-0.008114653155207634
DFE1	-0.002426606602268293
DFE1	-0.004960997127462178
DFE1	-0.0015875124309677625
DFE1	-0.005998872813768685
DFE1	-0.0019389496697112905
DFE1	-0.008576384710380807
DFE1	-0.0024544697415549302
DFE1	-0.008086567526683212
DFE1	-0.0065324538773857055
DFE1	-0.0012326371765229837
DFE1	-0.008484092255588622
DFE1	-0.0013246962812263514
DFE1	-0.003156281288946047
DFE1	-0.007774030960397795
DFE1	-0.008674492401769384
DFE1	-0.005693710080115124
DFE1	-0.0086711925806012
DFE1	-0.008013963707722723
DFE1	-0.0013362404711078843
DFE1	-0.004668770025717094
DFE1	-0.004240699768299236
DFE1	-0.002578146101674064
DFE1	-0.004379513690480962
DFE1	-0.0029439526696223763
DFE1	-0.003007859708741307
DFE1	-0.004447157698450609
DFE1	-0.006481407695217057
DFE1	-0.002745892974780872
DFE1	-0.007953945245128125
DFE1	-0.007653785870643332
DFE1	-0.009966013415250927
DFE1	-0.007776494443649426
DFE1	-0.0045375010988209395
DFE1	-0.0053514921050518745
DFE1	-0.009108780665090308
DFE1	-0.00778719169460237
DFE1	-0.0020853467751294364
DFE1	-0.001036716503556816
DFE1	-0.0085209090213757
DFE1	-0.004211223705671727
DFE1	-0.009833568589063361
DFE1	-0.0024608247161377215
DFE1	-0.006984475106699392
DFE1	-0.0034664364538621152
DFE1	-0.007408548277569935
DFE1	-0.008250018418766557
DFE1	-0.006046555398963391
DFE1	-0.004414460269268602
DFE1	-0.0014676304620224977
DFE1	-0.006797740574227646
DFE1	-0.0013643921951297655
DFE1	-0.002714248941279947
DFE1	-0.00764291945612058
DFE1	-0.009081701346905903
DFE1	-0.00906971921096556
DFE1	-0.0024630502245854584
DFE1	-0.0026561803419608617
DFE1	-0.0010891059779096386
DFE1	-0.004300608034012839
DFE1	-0.002280003522057085
DFE1	-0.005645097239874303
DFE1	-0.00896899017575197
DFE1	-0.0030365352241788057
DFE1	-0.008606511600548402
DFE1	-0.002862777078524231
DFE1	-0.007595893817255273
DFE1	-0.006018073513871058
DFE1	-0.006425730901304633
DFE1	-0.002034296303521841
DFE1	-0.008517661425750703
DFE1	-0.005396148856729269
DFE1	-0.004111481061205268
DFE1	-0.009530924319755286
DFE1	-0.0015380326714366666
DFE1	-0.006822741042124107
DFE1	-0.00116730620083399
DFE1	-0.009882057274458931
DFE1	-0.005362289966084063
DFE1	-0.005451549955178052
DFE1	-0.0037573670407291494
DFE1	-0.009175146305002272
DFE1	-0.0019277886983472842
DFE1	-0.007447833396494389
DFE1	-0.009463016386609525
DFE1	-0.009919778969371691
DFE1	-0.006095505080651492
DFE1	-0.0025749268494546403
DFE1	-0.0015186351621523497
DFE1	-0.009828895300859586
DFE1	-0.004271860090550035
DFE1	-0.004883422619896009
DFE1	-0.0031276977041270575
DFE1	-0.005465903505450114
DFE1	-0.00730748304631561
DFE1	-0.004080643710447474
DFE1	-0.005149384338641539
DFE1	-0.002632942269789054
DFE1	-0.009513326400890946
DFE1	-0.00552447272860445
DFE1	-0.007118725067935884
DFE1	-0.008664844158571213
DFE1	-0.004572159256320446
DFE1	-0.004736638125963508
DFE1	-0.0023945383250247683
DFE1	-0.006940404285676777
DFE1	-0.007377028912305832
DFE1	-0.00751975066633895
DFE1	-0.0018692374019883568
DFE1	-0.004091345516964793
DFE1	-0.006553378336830064
DFE1	-0.008656472204718739
DFE1	-0.008220303191104904
DFE1	-0.001406648197909817
DFE1	-0.006574778341455385
DFE1	-0.0015193219836801275
DFE1	-0.005710807593073695
DFE1	-0.008082440254511311
DFE1	-0.002453707300592213
DFE1	-0.009793537405319512
DFE1	-0.0013928843773901457
DFE1	-0.0024374180524609976
DFE1	-0.0029217857019975778
DFE1	-0.00948595677758567
DFE1	-0.004462196634849533
DFE1	-0.0061998212665785105
DFE1	-0.00512644501007162
DFE1	-0.002170776471262797
DFE1	-0.007785629190504551
DFE1	-0.0035476458533667023
DFE1	-0.008983437829650939
DFE1	-0.00771563236345537
DFE1	-0.009834578556008637
DFE1	-0.002367756757186725
DFE1	-0.001976176486583426
DFE1	-0.003315522724296897
DFE1	-0.0010306896888650947
DFE1	-0.004655068453401327
DFE1	-0.007879824362462387
DFE1	-0.0020584290432743724
DFE1	-0.008909862384665757
DFE1	-0.005008461089571937
DFE1	-0.0097829682843294
DFE1	-0.00564082239381969
DFE1	-0.00981643357127905
DFE1	-0.009438262591836975
DFE1	-0.006883201065473258
DFE1	-0.0035745899106841526
DFE1	-0.00819511381816119
DFE1	-0.0067742501355241985
DFE1	-0.002920502640074118
DFE1	-0.008071548214415088
DFE1	-0.0071940564713440834
DFE1	-0.009389155225595459
DFE1	-0.0013991587369237089
DFE1	-0.007248243803158402
DFE1	-0.009884203907102346
DFE1	-0.003798445924650877
DFE1	-0.005057461594929918
DFE1	-0.008461183720035478
DFE1	-0.0064405515519902114
DFE1	-0.009458910722984002
DFE1	-0.0010216458688955751
DFE1	-0.00468001618864946
DFE1	-0.004614406372187659
DFE1	-0.006792296978645026
DFE1	-0.0018767882457468646
DFE1	-0.007539881682256237
DFE1	-0.0029705986664630467
DFE1	-0.005372964933747426
DFE1	-0.0069359797723591325
DFE1	-0.0011061298202257597
DFE1	-0.006462909207912162
DFE1	-0.0028729849373921746
DFE1	-0.003977662663208321
DFE1	-0.00942057676357217
DFE1	-0.00873227828158997
DFE1	-0.007744571508606896
DFE1	-0.0017414690512232468
DFE1	-0.007093378165503964
DFE1	-0.0011653711923863726
DFE1	-0.005185086380457505
DFE1	-0.00949646903993562
DFE1	-0.006416610762011259
DFE1	-0.009222934296820313
DFE1	-0.004848413157975301
DFE1	-0.008349576206644997
DFE1	-0.0024877279116772106
DFE1	-0.005784823611844331
DFE1	-0.004925776617601513
DFE1	-0.005070393591187894
DFE1	-0.006098243974382057
DFE1	-0.002146305781556293
DFE1	-0.007669951194431633
DFE1	-0.007102075492264702
DFE1	-0.006905731384409591
DFE1	-0.0032334523147437714
DFE1	-0.00517164191044867
DFE1	-0.004697468377649784
DFE1	-0.006658333860803395
DFE1	-0.009127694119466468
DFE1	-0.008619659292511642
DFE1	-0.004273506654659286
DFE1	-0.006553250047611072
DFE1	-0.007979243928566575
DFE1	-0.0054245427423156795
DFE1	-0.0035150528920348725
DFE1	-0.00912467638286762
DFE1	-0.009676733258645981
DFE1	-0.0033916222809348253
DFE1	-0.006206534263677895
DFE1	-0.0049513556715101
DFE1	-0.005235881688073277
DFE1	-0.009155728727346286
DFE1	-0.0035938883165363214
DFE1	-0.0010417044253554185
DFE1	-0.00784028386999853
DFE1	-0.007607323749223724
DFE1	-0.005170980058610439
DFE1	-0.00320651929010637
DFE1	-0.005786078397417441
DFE1	-0.009141039605485275
DFE1	-0.005946085871662944
DFE1	-0.003360888769384473
DFE1	-0.00883192138466984
DFE1	-0.0017377701026853164
DFE1	-0.006607100064400583
DFE1	-0.00944009595294483
DFE1	-0.004333450069883837
DFE1	-0.005426070342073217
DFE1	-0.005762017016997561
DFE1	-0.00754609516612254
DFE1	-0.009591791263548657
DFE1	-0.005673144192202016
DFE1	-0.002647615608526393
DFE1	-0.004404888135846704
DFE1	-0.003370103724766522
DFE1	-0.007068435319000855
DFE1	-0.005380044115241616
DFE1	-0.006360467026941478
DFE1	-0.0016196661784779274
DFE1	-0.007819462049053982
DFE1	-0.006265737527515739
DFE1	-0.007208976537687704
DFE1	-0.007538925439119339
DFE1	-0.0045278925145976244
DFE1	-0.0023230320618022222
DFE1	-0.005467172328615561
DFE1	-0.006535978130297736
DFE1	-0.002520609447266906
DFE1	-0.007710546599701047
DFE1	-0.009909330575028434
DFE1	-0.007956365549005568
DFE1	-0.0031151554663665587
DFE1	-0.0034032244400586924
DFE1	-0.0052964990083128214
DFE1	-0.001646169909276067
DFE1	-0.0012546672320459026
DFE1	-0.0020018396235536775
DFE1	-0.009747759819263593
DFE1	-0.006444038008805364
DFE1	-0.006230208337306977
DFE1	-0.0045024307214189315
DFE1	-0.008757992615224794
DFE1	-0.008989325175760314
DFE1	-0.009859629556303843
DFE1	-0.007882240158971399
DFE1	-0.006260398644953966
DFE1	-0.007811092308023944
DFE1	-0.0042795640444383025
DFE1	-0.00704786711349152
DFE1	-0.005660868633072823
DFE1	-0.005252804677234962
DFE1	-0.0034056195961311457
DFE1	-0.009716294190380722
DFE1	-0.003182109683519229
DFE1	-0.008971027047373355
DFE1	-0.0031328603257425123
DFE1	-0.009061036405852065
DFE1	-0.004279489057837054
DFE1	-0.008039977289969101
DFE1	-0.0025494332134258
DFE1	-0.00208797082840465
DFE1	-0.0016889436328783626
DFE1	-0.008242420204682275
DFE1	-0.009634808066533879
DFE1	-0.005327483796747401
DFE1	-0.0013379800261463966
DFE1	-0.00727109389170073
DFE1	-0.003813732592388987
DFE1	-0.0013259658734314141
DFE1	-0.0023604753538966168
DFE1	-0.008679605857236311
DFE1	-0.009122135105077178
DFE1	-0.007910066233482211
DFE1	-0.0034900814276188604
DFE1	-0.009963276686146855
DFE1	-0.00796960470220074
DFE1	-0.006073184170993045
DFE1	-0.007193089673295617
DFE1	-0.006974275564774871
DFE1	-0.008078982512000949
DFE1	-0.0023100466560572377
DFE1	-0.007368813056731597
DFE1	-0.005289032172178849
DFE1	-0.009915683760074899
DFE1	-0.0040332342411857095
DFE1	-0.00716576629714109
DFE1	-0.005891290774336084
DFE1	-0.005086593331070617
DFE1	-0.0010485311145894214
DFE1	-0.008623032796895132
DFE1	-0.006604979048948734
DFE1	-0.005960303806932642
DFE1	-0.008341726149898022
DFE1	-0.00892491852492094
DFE1	-0.004748292428907007
DFE1	-0.007683964778902009
DFE1	-0.009420508306473493
DFE1	-0.005528004864696413
DFE1	-0.007504812610335648
DFE1	-0.005261125055141746
DFE1	-0.00971158536709845
DFE1	-0.0023498573014512653
DFE1	-0.0054287230027839535
DFE1	-0.0034849295348394656
DFE1	-0.005202143031638115
DFE1	-0.004960290436632931
DFE1	-0.008174456286709755
DFE1	-0.009472995899384842
DFE1	-0.00469557094736956
DFE1	-0.0038998937394935634
DFE1	-0.00957044536410831
DFE1	-0.006744999948423355
DFE1	-0.008306386614916846
DFE1	-0.0028188403889071187
DFE1	-0.0056717592293862255
DFE1	-0.004009266754845157
DFE1	-0.005553966028615832
DFE1	-0.0032093414349947122
DFE1	-0.007830102520994843
DFE1	-0.0041151972617954015
DFE1	-0.00550734224752523
DFE1	-0.006853767819702625
DFE1	-0.0066301075546070926
DFE1	-0.0017755891282577058
DFE1	-0.003037812355905771
DFE1	-0.008336872877087445
DFE1	-0.0021495297695510087
DFE1	-0.002379875528626143
DFE1	-0.005378816424170508
DFE1	-0.0060861706475261595
DFE1	-0.006594395852647721
DFE1	-0.009630847288295627
DFE1	-0.005911836076295003
DFE1	-0.006839188540587201
DFE1	-0.005490935013629496
DFE1	-0.004538517641369253
DFE1	-0.007922860427061095
DFE1	-0.0015488517847843455
DFE1	-0.0011186232878826544
DFE1	-0.0022222220594994716
DFE1	-0.0016601355765014873
DFE1	-0.0031919061187654727
DFE1	-0.002782650348497554
DFE1	-0.0066726517754141235
DFE1	-0.001125959655502811
DFE1	-0.002214991293381899
DFE1	-0.00369939712784253
DFE1	-0.006033056547166779
DFE1	-0.004803660911275073
DFE1	-0.008721423857379704
DFE1	-0.008438858466455713
DFE1	-0.007210763469338417
DFE1	-0.008839547437150031
DFE1	-0.007796179112745449
DFE1	-0.00284945537825115
DFE1	-0.0010167241829913097
DFE1	-0.009907490705372765
DFE1	-0.0043728642889764155
DFE1	-0.0014238480413332581
DFE1	-0.005287417815532535
DFE1	-0.009403640197822824
DFE1	-0.00863813084247522
DFE1	-0.00632096884213388
DFE1	-0.00448716858960688
DFE1	-0.0057663609760347755
DFE1	-0.004069071548059583
DFE1	-0.006295494574587792
DFE1	-0.0071500914844218645
DFE1	-0.006973244848428294
DFE1	-0.00682152557815425
DFE1	-0.002453848837409168
DFE1	-0.004991777246585115
DFE1	-0.008144095950061455
DFE1	-0.002590168730588629
DFE1	-0.0043152510114014145
DFE1	-0.007604747900273651
DFE1	-0.0019506666127126655
DFE1	-0.008754465080797672
DFE1	-0.0026255774623714385
DFE1	-0.0078101949666161095
DFE1	-0.009024026206694543
DFE1	-0.005725925373844802
DFE1	-0.0029871027490589765
DFE1	-0.007264345434959978
DFE1	-0.004519527846714481
DFE1	-0.003709402264095842
DFE1	-0.00218981977389194
DFE1	-0.0032769963247701516
DFE1	-0.0025393937365151935
DFE1	-0.004839208625489846
DFE1	-0.0033448451634030783
DFE1	-0.008674972190288826
DFE1	-0.006279103280976414
DFE1	-0.007522229419322684
DFE1	-0.006079663985641673
DFE1	-0.0033987123693805183
DFE1	-0.009850249414565042
DFE1	-0.0026855641680303957
DFE1	-0.0017815406315494324
DFE1	-0.00998447784059681
DFE1	-0.0033739703302271655
DFE1	-0.003906265987083315
DFE1	-0.008841744113946334
DFE1	-0.001958929763175547
DFE1	-0.00933312917035073
DFE1	-0.00480381194059737
DFE1	-0.0091883872540202
DFE1	-0.0024394954547751688
DFE1	-0.006884056130656973
DFE1	-0.006478295381413772
DFE1	-0.006832963583990931
DFE1	-0.003403844001004472
DFE1	-0.0014403722342103704
DFE1	-0.006374427847331389
DFE1	-0.005287141401320696
DFE1	-0.009989247189601884
DFE1	-0.004560462396359071
DFE1	-0.006845629138406366
DFE1	-0.008560883535072207
DFE1	-0.002059667331166564
DFE1	-0.00315114384656772
DFE1	-0.003713934245985001
DFE1	-0.00914095620973967
DFE1	-0.0038289683463517575
DFE1	-0.006793576865922659
DFE1	-0.006972189246211201
DFE1	-0.009515279864193872
DFE1	-0.002148967318702488
DFE1	-0.006124309302307665
DFE1	-0.0011935006415005767
DFE1	-0.008713989128125831
DFE1	-0.002920359743293374
DFE1	-0.009370208367239685
DFE1	-0.005187542391242459
DFE1	-0.007928673316724599
DFE1	-0.004745647829491645
DFE1	-0.0072259087699931114
DFE1	-0.006286178675945848
DFE1	-0.001902113994350656
DFE1	-0.003313967812107875
DFE1	-0.00472456385823898
DFE1	-0.0014957754532806573
DFE1	-0.0027182235831860442
DFE1	-0.006479046492138877
DFE1	-0.001885404842207207
DFE1	-0.008096116991247982
DFE1	-0.0034211532932240506
DFE1	-0.007160903332754969
DFE1	-0.007678581145359203
DFE1	-0.009540824313415214
DFE1	-0.009313613696256653
DFE1	-0.0023075844363775093
DFE1	-0.009463785600150005
DFE1	-0.006428284345427528
DFE1	-0.0030804484130349
DFE1	-0.003686141745187342
DFE1	-0.005718653574120253
DFE1	-0.004301484745461493
DFE1	-0.006663982716621831
DFE1	-0.00483844387740828
DFE1	-0.009898880443535745
DFE1	-0.0011412163223139937
DFE1	-0.008334123941836878
DFE1	-0.006409439666662365
DFE1	-0.0074949556828942145
DFE1	-0.009205601040739567
DFE1	-0.0023138553719036278
DFE1	-0.0039020424969494335
DFE1	-0.003095081273466348
DFE1	-0.007899633536348118
DFE1	-0.0017797012312803402
DFE1	-0.002676122934790327
DFE1	-0.0021982609559781843
DFE1	-0.0014934134916402397
DFE1	-0.005507329379208385
DFE1	-0.004615011981455609
DFE1	-0.0010602691192179905
DFE1	-0.003998486129101365
DFE1	-0.0062289823812898245
DFE1	-0.001958796451101079
DFE1	-0.0031047828821465367
DFE1	-0.0014663199535571037
DFE1	-0.0014972785296849898
DFE1	-0.0048216183278709645
DFE1	-0.008858669322216883
DFE1	-0.0013282477732282118
DFE1	-0.009115414964500815
DFE1	-0.00773695824900642
DFE1	-0.007972643037326633
DFE1	-0.006736270039109513
DFE1	-0.009392904501175508
DFE1	-0.0023861683807335785
DFE1	-0.003985585479065776
DFE1	-0.0035717374819796525
DFE1	-0.007647345499135554
DFE1	-0.003058405143441632
DFE1	-0.006878488176967948
DFE1	-0.004637232683366164
DFE1	-0.009382348250597715
DFE1	-0.006413789258338511
DFE1	-0.0033739397928584363
DFE1	-0.009553558928426355
DFE1	-0.00682162388949655
DFE1	-0.0038327639214694497
DFE1	-0.007594746292801574
DFE1	-0.007009233846794813
DFE1	-0.0020813218501862137
DFE1	-0.008702746760100126
DFE1	-0.00836823980906047
DFE1	-0.005005953632760792
DFE1	-0.0011041578664444385
DFE1	-0.00943970290455036
DFE1	-0.003654392315540462
DFE1	-0.0017699481891468166
DFE1	-0.009559259016532451
DFE1	-0.0019750555076170698
DFE1	-0.0029777360267471513
DFE1	-0.00459974683006294
DFE1	-0.002471162905218079
DFE1	-0.0038433478847146032
DFE1	-0.005993367866845801
DFE1	-0.0018586337580345572
DFE1	-0.0014368512376677234
DFE1	-0.0033850363346282384
DFE1	-0.0067811574942898
DFE1	-0.004532561377156526
DFE1	-0.0047622283676173535
DFE1	-0.0023199232264887537
DFE1	-0.008496527963550762
DFE1	-0.007715883495751768
DFE1	-0.009326556044165045
DFE1	-0.0029660378382541236
DFE1	-0.0033150052968412636
DFE1	-0.004828181575983762
DFE1	-0.007810596660943702
DFE1	-0.007502768207574263
DFE1	-0.003272475993726402
DFE1	-0.0025125059154815967
DFE1	-0.006219647736521438
DFE1	-0.008472794009605423
DFE1	-0.0023916776108089824
DFE1	-0.0016723094296175987
DFE1	-0.007725500629516319
DFE1	-0.0026321624782867726
DFE1	-0.007466965937055647
DFE1	-0.001270334714790806
DFE1	-0.007460212241625413
DFE1	-0.005289868585532531
DFE1	-0.007920677798334509
DFE1	-0.0043472260902635744
DFE1	-0.009063909609103575
DFE1	-0.007319114169105887
DFE1	-0.005646646096138283
DFE1	-0.0071419195542111995
DFE1	-0.0074345905615482485
DFE1	-0.008311754662310704
DFE1	-0.005124627981102093
DFE1	-0.008495817438000814
DFE1	-0.006894825535127893
DFE1	-0.0076607932003680615
DFE1	-0.009758039253298193
DFE1	-0.005480935302563011
DFE1	-0.001442332719452679
DFE1	-0.007313037209678441
DFE1	-0.005055293345358223
DFE1	-0.009790925715351477
DFE1	-0.009369819008978084
DFE1	-0.0038769555864855646
DFE1	-0.004058961422182619
DFE1	-0.005586645507952198
DFE1	-0.00677130601927638
DFE1	-0.001682401148835196
DFE1	-0.00174478794960305
DFE1	-0.0018047344263177351
DFE1	-0.0049469757666811345
DFE1	-0.009439812852069736
DFE1	-0.00714197508012876
DFE1	-0.0061168611620087176
DFE1	-0.0066450746706686915
DFE1	-0.002967965875053778
DFE1	-0.008070445543620736
DFE1	-0.007274218895705417
DFE1	-0.004180539295310154
