DFE	s
DFE1	-0.0065647623359691345
DFE1	-0.004797762084053829
DFE1	-0.0026500781571958208
DFE1	-0.0038947881734929975
DFE1	-0.0036542425644583995
DFE1	-0.004959561879513785
DFE1	-0.007911235900828616
DFE1	-0.005818874942604452
DFE1	-0.009137097585946321
DFE1	-0.008215335859451443
DFE1	-0.008093143085716292
DFE1	-0.004771350872702896
DFE1	-0.001376669753342866
DFE1	-0.0043867119327187535
DFE1	-0.003520875978283583
DFE1	-0.007380152920959517
DFE1	-0.001439033681992441
DFE1	-0.008458280503284185
DFE1	-0.004879845703486352
DFE1	-0.007808130946010352
DFE1	-0.004463831881294026
DFE1	-0.009870398573111743
DFE1	-0.0013195084279868739
DFE1	-0.003998693667119369
DFE1	-0.007840867698891089
DFE1	-0.005932213264517486
DFE1	-0.005570088091306388
DFE1	-0.005426674935035407
DFE1	-0.009526497641811148
DFE1	-0.006613005188526585
DFE1	-0.005353293453576043
DFE1	-0.007801211251178756
DFE1	-0.009056256405543537
DFE1	-0.008918135717045516
DFE1	-0.005015829182695597
DFE1	-0.007252839491702617
DFE1	-0.0023761235603597004
DFE1	-0.0056772671518847346
DFE1	-0.002835728727281093
DFE1	-0.004063995737815275
DFE1	-0.00913713293033652
DFE1	-0.00475240734196268
DFE1	-0.008932011270429939
DFE1	-0.008627012555953115
DFE1	-0.00707938181841746
DFE1	-0.009737929462455214
DFE1	-0.003484430769691243
DFE1	-0.005532729054102674
DFE1	-0.00969381869956851
DFE1	-0.00904263364826329
DFE1	-0.0055339079143013805
DFE1	-0.004679292970802634
DFE1	-0.008548283916898072
DFE1	-0.0030254613868892187
DFE1	-0.00924533099983819
DFE1	-0.005492763578193262
DFE1	-0.00468250979646109
DFE1	-0.009472303671529517
DFE1	-0.00702160158380866
DFE1	-0.0071471930998377505
DFE1	-0.0068836905958596616
DFE1	-0.0014267574502155184
DFE1	-0.005644006965914741
DFE1	-0.005363412533421069
DFE1	-0.006190576306078582
DFE1	-0.003398673703661188
DFE1	-0.003831574351293966
DFE1	-0.009594608559506014
DFE1	-0.005629272353369743
DFE1	-0.0019949653376825152
DFE1	-0.005571927554439753
DFE1	-0.0012996376387309268
DFE1	-0.0066315041535999625
DFE1	-0.009979560747975484
DFE1	-0.007390092454152182
DFE1	-0.009410685973241925
DFE1	-0.008729789384407922
DFE1	-0.009274921282660217
DFE1	-0.008924539017491042
DFE1	-0.004987678370205685
DFE1	-0.009302592352731153
DFE1	-0.00729030047589913
DFE1	-0.0036540812589228146
DFE1	-0.0055867615009192375
DFE1	-0.008861838878132402
DFE1	-0.005181036626221612
DFE1	-0.009115955448476598
DFE1	-0.008860206322278828
DFE1	-0.008658873657695949
DFE1	-0.009343993351096288
DFE1	-0.006593430772889405
DFE1	-0.004495002509094775
DFE1	-0.005235137548996135
DFE1	-0.004365699421381577
DFE1	-0.003966930084628984
DFE1	-0.0015037471314426499
DFE1	-0.004594437057850882
DFE1	-0.00696965020429343
DFE1	-0.009986297262599692
DFE1	-0.005340181317646056
DFE1	-0.0014157427556347087
DFE1	-0.009684628753690049
DFE1	-0.0036779224635101852
DFE1	-0.0011729161017574354
DFE1	-0.0060491485754027964
DFE1	-0.006366037044674158
DFE1	-0.0049758772058412426
DFE1	-0.009105186230503022
DFE1	-0.0031652302299626164
DFE1	-0.0030579422716982656
DFE1	-0.009427720883861184
DFE1	-0.008399376169545576
DFE1	-0.008525605739094317
DFE1	-0.0032028757375665
DFE1	-0.00527187612419948
DFE1	-0.0015436047762632365
DFE1	-0.002294965191977098
DFE1	-0.0010614592132624223
DFE1	-0.0014990442635025823
DFE1	-0.009299361845711247
DFE1	-0.003703153014648705
DFE1	-0.005685408722842112
DFE1	-0.0071687438257504255
DFE1	-0.002330521816154941
DFE1	-0.007703652333468199
DFE1	-0.006320255879545584
DFE1	-0.009446152328513563
DFE1	-0.0024995336672291157
DFE1	-0.007211464831372723
DFE1	-0.008294356488389894
DFE1	-0.009943814621539787
DFE1	-0.005154512322042137
DFE1	-0.0010662038293667124
DFE1	-0.006198676061816514
DFE1	-0.009370898116147146
DFE1	-0.005586840242613107
DFE1	-0.008812205616617575
DFE1	-0.009941417835187167
DFE1	-0.005273856931366026
DFE1	-0.0022520264580380162
DFE1	-0.007865410345140844
DFE1	-0.0036352366995997722
DFE1	-0.0028568532229401164
DFE1	-0.004010613605147227
DFE1	-0.004546459046192467
DFE1	-0.0027933671271894124
DFE1	-0.00980262636183761
DFE1	-0.0017471133640501648
DFE1	-0.009333576185628772
DFE1	-0.0039054992357268926
DFE1	-0.009140770305413753
DFE1	-0.0015310777935665099
DFE1	-0.009004396300762892
DFE1	-0.0023485887527931477
DFE1	-0.009903342597885058
DFE1	-0.0013378740872722113
DFE1	-0.009049931274726987
DFE1	-0.00791355947125703
DFE1	-0.004526502181077375
DFE1	-0.002235775056295096
DFE1	-0.005107646861346438
DFE1	-0.009996526143280789
DFE1	-0.008369145708391442
DFE1	-0.0041081137405708425
DFE1	-0.00956478036264889
DFE1	-0.004037579264724626
DFE1	-0.004251089281868189
DFE1	-0.00624408070766367
DFE1	-0.0027595320683903987
DFE1	-0.009079858218785375
DFE1	-0.008060179143445567
DFE1	-0.004969300429336726
DFE1	-0.0031972925770096475
DFE1	-0.009111159283667803
DFE1	-0.003955529642291367
DFE1	-0.0019217496523633599
DFE1	-0.008725438897963613
DFE1	-0.006234431006014347
DFE1	-0.0037316236763726912
DFE1	-0.005272977303015068
DFE1	-0.004515672634355723
DFE1	-0.005885615048231557
DFE1	-0.0021346917054615912
DFE1	-0.0014269252642989151
DFE1	-0.004465365759097039
DFE1	-0.0013850328370463103
DFE1	-0.004542316948529333
DFE1	-0.001759106168057769
DFE1	-0.009798030993901193
DFE1	-0.004510924214962869
DFE1	-0.0030681648387107996
DFE1	-0.008012017840519548
DFE1	-0.0029042051567230364
DFE1	-0.006638587934663519
DFE1	-0.007225108952028677
DFE1	-0.005351988483453169
DFE1	-0.008028292156290263
DFE1	-0.00844952534767799
DFE1	-0.0035097575492691246
DFE1	-0.008161807533819228
DFE1	-0.004209799303906038
DFE1	-0.003999066024785861
DFE1	-0.006185917235678061
DFE1	-0.00977172239171341
DFE1	-0.0054846812107134605
DFE1	-0.004297820013947785
DFE1	-0.00354529484687373
DFE1	-0.00897825222904794
DFE1	-0.006286266214447096
DFE1	-0.0028494362612254912
DFE1	-0.002465301687596365
DFE1	-0.006898156065493822
DFE1	-0.0072660277709364895
DFE1	-0.006072279172716662
DFE1	-0.0012184786081779735
DFE1	-0.0019034561507869502
DFE1	-0.0033994879531674084
DFE1	-0.005994439367437735
DFE1	-0.0023766252696514126
DFE1	-0.0037494396902620786
DFE1	-0.0017794693459291001
DFE1	-0.0024957270992454136
DFE1	-0.0032516482719220216
DFE1	-0.007355114847654477
DFE1	-0.008831772287376225
DFE1	-0.009705753303831444
DFE1	-0.003647349457023665
DFE1	-0.0022670118403621013
DFE1	-0.008767170547740535
DFE1	-0.007730099425651133
DFE1	-0.007368519394658506
DFE1	-0.0070742117033805695
DFE1	-0.004153955454472452
DFE1	-0.004141458372119814
DFE1	-0.004876793837873265
DFE1	-0.004884342139819637
DFE1	-0.003505166902439668
DFE1	-0.002311534854583442
DFE1	-0.008059917822945862
DFE1	-0.003535790977766737
DFE1	-0.00410084386030212
DFE1	-0.004241587202297523
DFE1	-0.008872835784219206
DFE1	-0.003141363879665732
DFE1	-0.003915022708009928
DFE1	-0.0033755258563905946
DFE1	-0.004397376647219061
DFE1	-0.0041532355600502335
DFE1	-0.002215947027318179
DFE1	-0.004324457021197304
DFE1	-0.0019128351903054848
DFE1	-0.005074818567605689
DFE1	-0.0024520198223181066
DFE1	-0.0062311424543149765
DFE1	-0.008053166686091573
DFE1	-0.00865242307493463
DFE1	-0.006727209522388875
DFE1	-0.002259210560005158
DFE1	-0.004188832392217591
DFE1	-0.009264738475205377
DFE1	-0.009610500241396949
DFE1	-0.005586932611186057
DFE1	-0.002107139631174504
DFE1	-0.006025279591092839
DFE1	-0.003331904552644118
DFE1	-0.005524049499072134
DFE1	-0.0028286058132071037
DFE1	-0.005991917168954387
DFE1	-0.007308020674157888
DFE1	-0.0046094925317447626
DFE1	-0.0011769933989271512
DFE1	-0.004122468854067847
DFE1	-0.0026111973603256044
DFE1	-0.0032400650936178855
DFE1	-0.00739294923725538
DFE1	-0.0014823673523496825
DFE1	-0.006507923166966066
DFE1	-0.007623296171892434
DFE1	-0.008621605784166604
DFE1	-0.0020967828929424285
DFE1	-0.003030186946736648
DFE1	-0.0065465136524289844
DFE1	-0.007663531044265256
DFE1	-0.007960874792886898
DFE1	-0.007191042209044099
DFE1	-0.006039076350396499
DFE1	-0.00365191014483571
DFE1	-0.0016710997449699786
DFE1	-0.008318046965403482
DFE1	-0.004091864113695919
DFE1	-0.002897381042828783
DFE1	-0.006020625736331567
DFE1	-0.0011804608036763958
DFE1	-0.006754021451575682
DFE1	-0.009821578437928111
DFE1	-0.004483554667094722
DFE1	-0.005119547965237871
DFE1	-0.00663243943778798
DFE1	-0.0060771910329349334
DFE1	-0.009232873582746834
DFE1	-0.0017194363260641683
DFE1	-0.004023914118064567
DFE1	-0.005321678580716252
DFE1	-0.0037440373944118612
DFE1	-0.009655353230191396
DFE1	-0.003331067097838968
DFE1	-0.0010443515980150548
DFE1	-0.0019664718373678617
DFE1	-0.009398793946951627
DFE1	-0.004860607590759173
DFE1	-0.001443023243686184
DFE1	-0.004225002330727875
DFE1	-0.006063839801121503
DFE1	-0.00334116565878503
DFE1	-0.008852023556362838
DFE1	-0.00615106515865773
DFE1	-0.005811920831678435
DFE1	-0.009527159673860296
DFE1	-0.002313083193264901
DFE1	-0.002789984161732718
DFE1	-0.007345401942264289
DFE1	-0.00909924386558123
DFE1	-0.006845981358550489
DFE1	-0.0076924742525443434
DFE1	-0.0024562070271931585
DFE1	-0.008402491417014971
DFE1	-0.0030951118841767303
DFE1	-0.0017848760611377645
DFE1	-0.007634209022158757
DFE1	-0.0037248340183869003
DFE1	-0.00895148321101442
DFE1	-0.005650835951790213
DFE1	-0.005685454234480858
DFE1	-0.0024251443415414537
DFE1	-0.00814586867019534
DFE1	-0.005978551612468436
DFE1	-0.007637610061094165
DFE1	-0.0092920593786984685
DFE1	-0.006239147433778271
DFE1	-0.006305130754131824
DFE1	-0.0011139496539253734
DFE1	-0.006960932308342308
DFE1	-0.007797311482718214
DFE1	-0.0020540225552394976
DFE1	-0.001905379598494619
DFE1	-0.0015710340933874235
DFE1	-0.005655574579024687
DFE1	-0.00953490622038953
DFE1	-0.008210300196427852
DFE1	-0.002580120412865653
DFE1	-0.0013381720534525812
DFE1	-0.002343799303984269
DFE1	-0.00991127465479076
DFE1	-0.0036035210196860125
DFE1	-0.009015321294311434
DFE1	-0.004175392502918839
DFE1	-0.009561693724710494
DFE1	-0.007923554297769442
DFE1	-0.007958837868878618
DFE1	-0.002967272616224363
DFE1	-0.008959422074025497
DFE1	-0.0032341476334258904
DFE1	-0.0010466620863880949
DFE1	-0.0015028285209555178
DFE1	-0.004499785602325573
DFE1	-0.005285464077722281
DFE1	-0.0018462298237718628
DFE1	-0.007823500303318725
DFE1	-0.009662421582266689
DFE1	-0.0030720302162226282
DFE1	-0.006416123287286609
DFE1	-0.008429200382903217
DFE1	-0.003956864305306226
DFE1	-0.005450529789552092
DFE1	-0.00878633021004498
DFE1	-0.0028412687608506525
DFE1	-0.004699959783116355
DFE1	-0.005286311178002506
DFE1	-0.006743543586460873
DFE1	-0.009520937749417499
DFE1	-0.004779820955591276
DFE1	-0.007560438377317041
DFE1	-0.005729294754331931
DFE1	-0.0078009527134709055
DFE1	-0.0035877549049910156
DFE1	-0.0021691878994461143
DFE1	-0.003854182119015604
DFE1	-0.0058989113199058914
DFE1	-0.006378277676412835
DFE1	-0.008676447235513479
DFE1	-0.00269552884902805
DFE1	-0.0071692605302669105
DFE1	-0.0020380184866953636
DFE1	-0.008388805085094646
DFE1	-0.003875679104356095
DFE1	-0.008360635021468624
DFE1	-0.005367181988433003
DFE1	-0.002606537235900759
DFE1	-0.007648283675080165
DFE1	-0.003187764779664575
DFE1	-0.007142548347823322
DFE1	-0.00640931104007177
DFE1	-0.0029211085322313
DFE1	-0.0013498796946369105
DFE1	-0.009656578844645993
DFE1	-0.008562684479169547
DFE1	-0.007708926216466352
DFE1	-0.007080263173440471
DFE1	-0.005337493848986924
DFE1	-0.007451264256145805
DFE1	-0.0027300548783969125
DFE1	-0.00734829355427064
DFE1	-0.008615745897172018
DFE1	-0.005631032462930306
DFE1	-0.0032786295867990693
DFE1	-0.006666791259776801
DFE1	-0.005692152468953281
DFE1	-0.007114668350433931
DFE1	-0.002958290306851267
DFE1	-0.005922900131903589
DFE1	-0.009013078009942548
DFE1	-0.00863340257317759
DFE1	-0.008138682244345545
DFE1	-0.004048874197760596
DFE1	-0.005862023540539667
DFE1	-0.007208833190379665
DFE1	-0.007573365960502997
DFE1	-0.004298908378928899
DFE1	-0.002085102283395826
DFE1	-0.005422445810167119
DFE1	-0.0031349648833274837
DFE1	-0.009014065412804485
DFE1	-0.009956221657106653
DFE1	-0.009318696779897436
DFE1	-0.0035777940000407396
DFE1	-0.005737290670862421
DFE1	-0.005497086607618257
DFE1	-0.0014312219514977173
DFE1	-0.00993158546462655
DFE1	-0.006106505217961966
DFE1	-0.0034744101939722886
DFE1	-0.003590433113742619
DFE1	-0.0016138647405896326
DFE1	-0.00763623592350632
DFE1	-0.00884644220629707
DFE1	-0.00815187986730598
DFE1	-0.004597866723081097
DFE1	-0.009879489993909375
DFE1	-0.0033131395480595523
DFE1	-0.0010615673586726188
DFE1	-0.009181472546420991
DFE1	-0.0010608675891999146
DFE1	-0.009856462971772999
DFE1	-0.005912083943840116
DFE1	-0.0030909930337220427
DFE1	-0.009597131300717592
DFE1	-0.0013801765467505896
DFE1	-0.0010292960507795202
DFE1	-0.00855645202496089
DFE1	-0.006879900330677629
DFE1	-0.002078772301552817
DFE1	-0.006641593328909948
DFE1	-0.002402097925776615
DFE1	-0.004418828387046232
DFE1	-0.0020826543841976665
DFE1	-0.0026843268356751644
DFE1	-0.005672639989294111
DFE1	-0.0031598084189463404
DFE1	-0.003180536691565066
DFE1	-0.009378548122011126
DFE1	-0.008304465608438477
DFE1	-0.00230397928552702
DFE1	-0.004500894748140126
DFE1	-0.006313945197034627
DFE1	-0.00814555831765756
DFE1	-0.005114796203561127
DFE1	-0.009892027942230925
DFE1	-0.003007981011644005
DFE1	-0.008441675546579062
DFE1	-0.0025099676782265297
DFE1	-0.007799191782483831
DFE1	-0.006989676544908435
DFE1	-0.002979305806336924
DFE1	-0.003657350314315408
DFE1	-0.005893504300853237
DFE1	-0.006846203108085319
DFE1	-0.005162454334553331
DFE1	-0.002872633140534162
DFE1	-0.005227178148226812
DFE1	-0.0035389677798375483
DFE1	-0.004915587081573903
DFE1	-0.004415553682250902
DFE1	-0.008891788252163678
DFE1	-0.0014085718572605394
DFE1	-0.005147528348490595
DFE1	-0.006771036891033873
DFE1	-0.008392233595717698
DFE1	-0.007640889187343418
DFE1	-0.0052795046325772995
DFE1	-0.0015805278203915793
DFE1	-0.00456131306104362
DFE1	-0.003998103593708947
DFE1	-0.0012263852050527924
DFE1	-0.003704994914820417
DFE1	-0.0058290463443845504
DFE1	-0.0030468657417222853
DFE1	-0.0064193898490630084
DFE1	-0.0010225928185973315
DFE1	-0.002763400163734331
DFE1	-0.002045995828928426
DFE1	-0.006015266753965989
DFE1	-0.004797454308951273
DFE1	-0.0022750630732625713
DFE1	-0.0047964854699093845
DFE1	-0.005763375633396208
DFE1	-0.009228170840535312
DFE1	-0.006229829272022471
DFE1	-0.009741408140864223
DFE1	-0.006819605772383511
DFE1	-0.008392974317073821
DFE1	-0.0049231062962207936
DFE1	-0.002128067705314606
DFE1	-0.0033538642127532506
DFE1	-0.008287392155732959
DFE1	-0.0021790423290804026
DFE1	-0.002265406670281663
DFE1	-0.0091135754364077
DFE1	-0.009966939908917994
DFE1	-0.008135482052573934
DFE1	-0.005120558441383764
DFE1	-0.005570390053559094
DFE1	-0.0036725126008968793
DFE1	-0.006874014639994129
DFE1	-0.0074866955121979115
DFE1	-0.003981233314145356
DFE1	-0.003917406628141179
DFE1	-0.0029948093872517343
DFE1	-0.004519644076470286
DFE1	-0.00826721046702005
DFE1	-0.005535436138510704
DFE1	-0.004756267541553825
DFE1	-0.008970883714733646
DFE1	-0.008001862114993855
DFE1	-0.0013557710933964698
DFE1	-0.009833541924133897
DFE1	-0.006201531893573701
DFE1	-0.004454367903759702
DFE1	-0.005817874101456255
DFE1	-0.0019327161593828343
DFE1	-0.009342071449849755
DFE1	-0.0026124461926519864
DFE1	-0.006203584824921563
DFE1	-0.008538539759581909
DFE1	-0.005414316877024248
DFE1	-0.005318227040814236
DFE1	-0.009577193799894303
DFE1	-0.0031147116152569643
DFE1	-0.009933951091254131
DFE1	-0.005368602260015905
DFE1	-0.005963911602273583
DFE1	-0.008024747962830588
DFE1	-0.002381074247648939
DFE1	-0.008788198714377358
DFE1	-0.007314472704892978
DFE1	-0.006407540365122259
DFE1	-0.005741666342830285
DFE1	-0.008730860344367103
DFE1	-0.0024858848988078526
DFE1	-0.008125608189497143
DFE1	-0.007044876381289214
DFE1	-0.004025101567618548
DFE1	-0.004532887221546844
DFE1	-0.009617060807300732
DFE1	-0.0053841745851095765
DFE1	-0.009324509690515697
DFE1	-0.0011166359805501996
DFE1	-0.004755093329120427
DFE1	-0.0048759416120592505
DFE1	-0.00893159461650066
DFE1	-0.0034780308995395895
DFE1	-0.001967680201865732
DFE1	-0.008438125142129138
DFE1	-0.004477170010097325
DFE1	-0.006008866883814335
DFE1	-0.007896837358595803
DFE1	-0.006451319275889546
DFE1	-0.00972909911070019
DFE1	-0.008165744662517682
DFE1	-0.001832195116905494
DFE1	-0.00358743087737821
DFE1	-0.005690611764090136
DFE1	-0.004338377950014546
DFE1	-0.005350005702348426
DFE1	-0.0023850989798083894
DFE1	-0.003532180665759369
DFE1	-0.0065957919696811584
DFE1	-0.00262325583025813
DFE1	-0.0075475342969875785
DFE1	-0.005920492335921153
DFE1	-0.001829878377728163
DFE1	-0.004310224717250093
DFE1	-0.005028289191890508
DFE1	-0.004408749619964509
DFE1	-0.0026559244340751314
DFE1	-0.005861517493613064
DFE1	-0.008709045121213422
DFE1	-0.0030626735542900853
DFE1	-0.007502140396740287
DFE1	-0.004378435325110331
DFE1	-0.004948627081234008
DFE1	-0.009382959798444062
DFE1	-0.0040969917995389545
DFE1	-0.0036780527161899947
DFE1	-0.008514553659129887
DFE1	-0.00916750597814098
DFE1	-0.009385505080688744
DFE1	-0.00481853771652095
DFE1	-0.005089888374553993
DFE1	-0.001884735331404954
DFE1	-0.0028619691594503815
DFE1	-0.0059851807800587265
DFE1	-0.008309634055476635
DFE1	-0.005443203666713088
DFE1	-0.003878149119205772
DFE1	-0.006950957782799378
DFE1	-0.009150347516173498
DFE1	-0.0061500360788777474
DFE1	-0.008601477674674243
DFE1	-0.008862480793613941
DFE1	-0.0035882610420230774
DFE1	-0.008563507657498122
DFE1	-0.005853363934438675
DFE1	-0.0085663789811078455
DFE1	-0.004114920292282476
DFE1	-0.002450534387724473
DFE1	-0.0025375789119862014
DFE1	-0.0018110965820960691
DFE1	-0.0067570030160713935
DFE1	-0.004087354605784639
DFE1	-0.003659905147738754
DFE1	-0.0017519498122856008
DFE1	-0.007327163511887193
DFE1	-0.004720045670866966
DFE1	-0.008659050128189847
DFE1	-0.0092095806656871
DFE1	-0.002139508661581203
DFE1	-0.0050902219449635595
DFE1	-0.008982244454091414
DFE1	-0.007362032702658325
DFE1	-0.003288695343071594
DFE1	-0.0024630641867406664
DFE1	-0.008789352485444397
DFE1	-0.0055269598886370655
DFE1	-0.006547204893315211
DFE1	-0.0022179317299742245
DFE1	-0.0017437681925948703
DFE1	-0.004002345886547118
DFE1	-0.009511479496723041
DFE1	-0.002961586395977064
DFE1	-0.00892276993719861
DFE1	-0.009132578468183055
DFE1	-0.004665749531472101
DFE1	-0.001080749536864458
DFE1	-0.002275289181387051
DFE1	-0.008330054925987497
DFE1	-0.0018059027399867766
DFE1	-0.004897248562891036
DFE1	-0.0010228618148248637
DFE1	-0.004799173055915162
DFE1	-0.008565702169667929
DFE1	-0.008756480894982814
DFE1	-0.005019570665201172
DFE1	-0.001503021036507561
DFE1	-0.003045044534374028
DFE1	-0.003202321779681369
DFE1	-0.007012617023894563
DFE1	-0.007709937834646553
DFE1	-0.006341203374555335
DFE1	-0.003615827304776757
DFE1	-0.008007205630652606
DFE1	-0.006438503542914986
DFE1	-0.007045617284951731
DFE1	-0.004456415699096396
DFE1	-0.005094161873217672
DFE1	-0.0026613386385142797
DFE1	-0.007619445800082758
DFE1	-0.0095778318408411
DFE1	-0.00813901126338169
DFE1	-0.008774414622224867
DFE1	-0.0027156245687510808
DFE1	-0.004770366891752928
DFE1	-0.001253034284338355
DFE1	-0.0038822152726352213
DFE1	-0.002134090406587347
DFE1	-0.009965181429637596
DFE1	-0.004637120013823733
DFE1	-0.007391772891627625
DFE1	-0.006530228586867451
DFE1	-0.005107624751981348
DFE1	-0.0014761868009809404
DFE1	-0.0011891963267698872
DFE1	-0.0015307038265746087
DFE1	-0.006448673798469827
DFE1	-0.004065623117843642
DFE1	-0.008412704376270995
DFE1	-0.0042687636499758805
DFE1	-0.002619711127597838
DFE1	-0.0026254387691151343
DFE1	-0.005975567154120654
DFE1	-0.006145803858991712
DFE1	-0.0017581223337911067
DFE1	-0.0016527379979379472
DFE1	-0.005713127251248807
DFE1	-0.0019454241450875993
DFE1	-0.003200725416885688
DFE1	-0.006279748995555565
DFE1	-0.003355800239602103
DFE1	-0.004106049330206587
DFE1	-0.004519034399883821
DFE1	-0.001289531687041743
DFE1	-0.008584668631199747
DFE1	-0.007215404962887988
DFE1	-0.004075123531511053
DFE1	-0.008791789391776546
DFE1	-0.0065017585600726305
DFE1	-0.0026756290521007028
DFE1	-0.008183041773736476
DFE1	-0.004139496059622615
DFE1	-0.003251876416848972
DFE1	-0.004354022631887346
DFE1	-0.007250753726344556
DFE1	-0.005298637173138558
DFE1	-0.009009101771283895
DFE1	-0.007827291167806835
DFE1	-0.0076247340370900925
DFE1	-0.007462514079874381
DFE1	-0.008983299767132849
DFE1	-0.004254090853966772
DFE1	-0.006053345886757597
DFE1	-0.009449011510936543
DFE1	-0.0024151593239512287
DFE1	-0.009414533040486277
DFE1	-0.0074325490295887
DFE1	-0.00661674051452428
DFE1	-0.008574190774466842
DFE1	-0.005163077313220128
DFE1	-0.005089649238856509
DFE1	-0.003326430813642218
DFE1	-0.00848234707210213
DFE1	-0.009302814923692495
DFE1	-0.007193659686716274
DFE1	-0.007718460486736149
DFE1	-0.0031136012813076375
DFE1	-0.007558204562403262
DFE1	-0.0037826909662690006
DFE1	-0.007466011957032606
DFE1	-0.00692935224971734
DFE1	-0.009311571919126436
DFE1	-0.0018168459264561523
DFE1	-0.006850942908786238
DFE1	-0.00838221180671826
DFE1	-0.00849498053221032
DFE1	-0.00591975881671533
DFE1	-0.0029047562626656137
DFE1	-0.002249496500007808
DFE1	-0.007557520529953763
DFE1	-0.0018382768016308535
DFE1	-0.005015834689605981
DFE1	-0.00834088722616434
DFE1	-0.007721473598619923
DFE1	-0.008626313809072599
DFE1	-0.008654630400938914
DFE1	-0.009810133477207274
DFE1	-0.009687371762935073
DFE1	-0.006795060085598379
DFE1	-0.0013040482967626287
DFE1	-0.0048632301436737175
DFE1	-0.004122511010849848
DFE1	-0.008493817945476621
DFE1	-0.0032954272078350184
DFE1	-0.006183369327802211
DFE1	-0.00914933132356964
DFE1	-0.0076368101844564076
DFE1	-0.0010914617201779036
DFE1	-0.0022296450561843806
DFE1	-0.00894839185406454
DFE1	-0.00944766130996868
DFE1	-0.0034396066314075135
DFE1	-0.005155813811579719
DFE1	-0.007810538653982803
DFE1	-0.0014976716639939682
DFE1	-0.004339202201226726
DFE1	-0.00888626693119295
DFE1	-0.001766757743433118
DFE1	-0.008173825684702023
DFE1	-0.0017569001684896637
DFE1	-0.0029537726412527257
DFE1	-0.008263269354822115
DFE1	-0.0022956855955999335
DFE1	-0.0062549412716180084
DFE1	-0.00530057476949878
DFE1	-0.00713949900935404
DFE1	-0.005700704862130805
DFE1	-0.007448933483567089
DFE1	-0.0024832040749024594
DFE1	-0.008150944597786293
DFE1	-0.007530722931725905
DFE1	-0.007918103340780362
DFE1	-0.003302699382649734
DFE1	-0.00412393993884325
DFE1	-0.009219805856235325
DFE1	-0.0017100301438476885
DFE1	-0.002613488945411518
DFE1	-0.006126815765863284
DFE1	-0.007868509214371443
DFE1	-0.0039216840683948245
DFE1	-0.001709293278167023
DFE1	-0.0060023713845293964
DFE1	-0.009684454213129357
DFE1	-0.001878395907348021
DFE1	-0.004294606306357309
DFE1	-0.0057151424619369205
DFE1	-0.007627115092705935
DFE1	-0.00801670445385389
DFE1	-0.0020681899078190315
DFE1	-0.007070279727457092
DFE1	-0.0016864221091382192
DFE1	-0.003766574179986491
DFE1	-0.009950785580091178
DFE1	-0.00609991310047917
DFE1	-0.00999041960411705
DFE1	-0.0032429417229723183
DFE1	-0.0074534776380751275
DFE1	-0.0026604414752218865
DFE1	-0.003639382893918082
DFE1	-0.005600688219536095
DFE1	-0.009080033995676785
DFE1	-0.002691280420636758
DFE1	-0.0011278306597378093
DFE1	-0.002435855942312627
DFE1	-0.005833760710200295
DFE1	-0.0032759672889951614
DFE1	-0.001458834289573132
DFE1	-0.0014420699635520565
DFE1	-0.0022577883962076146
DFE1	-0.004061845366843044
DFE1	-0.009959858116460964
DFE1	-0.0026946964694652704
DFE1	-0.006803670806344598
DFE1	-0.0025884384103119365
DFE1	-0.009693067088024691
DFE1	-0.007629998966120183
DFE1	-0.0036450755577534435
DFE1	-0.007355612074723467
DFE1	-0.008746304797241464
DFE1	-0.003327265372499823
DFE1	-0.0011599103761836885
DFE1	-0.003888422417687252
DFE1	-0.004076449452200904
DFE1	-0.0038244992685504253
DFE1	-0.004125434356741607
DFE1	-0.007028850878123194
DFE1	-0.009422961968230083
DFE1	-0.005969483114080503
DFE1	-0.0053949754447676235
DFE1	-0.004348315689479932
DFE1	-0.007205413568764925
DFE1	-0.00525417222874239
DFE1	-0.004009769029915332
DFE1	-0.009146158559480682
DFE1	-0.004728012803941964
DFE1	-0.005196226520696654
DFE1	-0.003300461481558158
DFE1	-0.0023675971531774845
DFE1	-0.0032194830328226088
DFE1	-0.007442926425021142
DFE1	-0.0033368508373387154
DFE1	-0.008287900729803368
DFE1	-0.0038443660407792768
DFE1	-0.0010827295226044937
DFE1	-0.005569372842554003
DFE1	-0.007733970129862428
DFE1	-0.0081857864363119
DFE1	-0.0021375973047688592
DFE1	-0.0032506704831030218
DFE1	-0.005957564814714714
DFE1	-0.007130801651161164
DFE1	-0.007709343146998435
DFE1	-0.006253774613374844
DFE1	-0.005804504259722307
DFE1	-0.0025180106675252315
DFE1	-0.006973121301271021
DFE1	-0.0063201904441229995
DFE1	-0.009070908192312346
DFE1	-0.0077481177032459525
DFE1	-0.006223781064618379
DFE1	-0.007681048612110317
DFE1	-0.009228495230665431
DFE1	-0.007731670083245263
DFE1	-0.0024199855965562154
DFE1	-0.006304380466928706
DFE1	-0.009871237488463521
DFE1	-0.002775916979182511
DFE1	-0.008950224343454466
DFE1	-0.006102575620403513
DFE1	-0.0022628242583014064
DFE1	-0.008289967558346689
DFE1	-0.001239865493029355
DFE1	-0.0027911141449585546
DFE1	-0.006259233824443072
DFE1	-0.002283301293849944
DFE1	-0.008791134000290185
DFE1	-0.0018458041760604817
DFE1	-0.0017011386754456903
DFE1	-0.0028015175159089257
DFE1	-0.004459790993016213
